#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
OMIM	616113	Polyendocrine-Polyneuropathy syndrome	NOT	HP:0031097	OMIM:616113	TAS			 	P	POLYENDOCRINE-POLYNEUROPATHY SYNDROME	HPO:skoehler[2017-07-13]	-	-
OMIM	616118	Macular degeneration, early-onset	NOT	HP:0011842	PMID:24899048	PCS			 	P	MACULAR DEGENERATION, EARLY-ONSET	HP:probinson[2019-01-20]	-	-
OMIM	616126	Immunodeficiency 38 with basal ganglia calcification	NOT	HP:0004429	OMIM:616126	IEA			 	P	IMMUNODEFICIENCY 38 WITH BASAL GANGLIA CALCIFICATION	HPO:skoehler[2019-02-22]	-	-
OMIM	616126	Immunodeficiency 38 with basal ganglia calcification	NOT	HP:0012759	OMIM:616126	IEA			 	P	IMMUNODEFICIENCY 38 WITH BASAL GANGLIA CALCIFICATION	HPO:skoehler[2018-10-08]	-	-
OMIM	616126	Immunodeficiency 38 with basal ganglia calcification	NOT	HP:0031691	PMID:25307056	PCS			 	P	IMMUNODEFICIENCY 38 WITH BASAL GANGLIA CALCIFICATION	HP:probinson[2019-01-26]	-	-
OMIM	616192	Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus		HP:0034063	PMID:25466870	PCS		HP:0040285	 	P	ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS	HPO:probinson[2022-05-14]	0/5	-
OMIM	616224	Myasthenic syndrome, congenital, 22	NOT	HP:0003131	OMIM:616224	TAS			 	P	MYASTHENIC SYNDROME, CONGENITAL, 22	HPO:skoehler[2017-07-13]	-	-
OMIM	616227	Myasthenic syndrome, congenital, 15	NOT	HP:0030208	PMID:23404334	IEA		HP:0040284	 	P	MYASTHENIC SYNDROME, CONGENITAL, 15	HPO:probinson[2015-03-30]	2/2	-
OMIM	616229	Osteogenesis imperfecta, type XVI		HP:0000365	PMID:29936144	PCS		HP:0040285	 	P	OSTEOGENESIS IMPERFECTA, TYPE XVI	HPO:skoehler[2015-03-22];HPO:probinson[2022-09-26]	0/1	-
OMIM	616265	Peeling skin syndrome 3	NOT	HP:0000989	OMIM:616265	TAS			 	P	PEELING SKIN SYNDROME 3	HPO:skoehler[2015-09-16]	-	-
OMIM	616265	Peeling skin syndrome 3	NOT	HP:0001595	OMIM:616265	TAS			 	P	PEELING SKIN SYNDROME 3	HPO:skoehler[2015-03-22]	-	-
OMIM	616265	Peeling skin syndrome 3	NOT	HP:0010783	OMIM:616265	TAS			 	P	PEELING SKIN SYNDROME 3	HPO:skoehler[2015-03-22]	-	-
OMIM	616268	Arboleda-Tham syndrome		HP:0000465	PMID:32041641	PCS		HP:0040285	 	P	ARBOLEDA-THAM SYNDROME	HPO:probinson[2020-08-02];HPO:probinson[2022-06-24]	0/5	-
OMIM	616287	Lethal congenital contracture syndrome 8	NOT	HP:0001561	OMIM:616287	TAS			 	P	LETHAL CONGENITAL CONTRACTURE SYNDROME 8	HPO:skoehler[2015-07-26]	-	-
OMIM	616294	Cole-Carpenter syndrome 2	NOT	HP:0001263	OMIM:616294	TAS			 	P	COLE-CARPENTER SYNDROME 2	HPO:skoehler[2015-05-31]	-	-
OMIM	616298	Singleton-Merten syndrome 2	NOT	HP:0000164	OMIM:616298	TAS			 	P	SINGLETON-MERTEN SYNDROME 2	HPO:skoehler[2015-05-31]	-	-
OMIM	616313	Myasthenic syndrome, congenital, 2A, slow-channel		HP:0030208	PMID:8872460	PCS		HP:0040285	 	P	MYASTHENIC SYNDROME, CONGENITAL, 2A, SLOW-CHANNEL	HPO:probinson[2022-10-18]	0/1	-
OMIM	616323	Myasthenic syndrome, congenital, 3C, associated with acetylcholine receptor deficiency		HP:0030208	PMID:16916845	PCS		HP:0040285	 	P	MYASTHENIC SYNDROME, CONGENITAL, 3C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY	HPO:probinson[2022-10-24];HPO:probinson[2022-10-24]	0/1	-
OMIM	616326	Myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency		HP:0030208	PMID:11791205	PCS		HP:0040285	 	P	MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY	HPO:probinson[2022-09-06]	0/4	-
OMIM	616329	Maturity-onset diabetes of the young, type 13	NOT	HP:0045081	OMIM:616329	TAS			 	P	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 13	HPO:skoehler[2017-07-13]	-	-
OMIM	616331	Robinow syndrome, autosomal dominant 2		HP:0003027	PMID:25817014	PCS		HP:0040285	 	P	ROBINOW SYNDROME, AUTOSOMAL DOMINANT 2	HPO:probinson[2022-09-05]	0/3	-
OMIM	616342	Lissencephaly 7 with cerebellar hypoplasia		HP:0002151	PMID:25560765	PCS		HP:0040285	 	P	LISSENCEPHALY 7 WITH CEREBELLAR HYPOPLASIA	HPO:probinson[2022-09-23]	0/10	-
OMIM	616342	Lissencephaly 7 with cerebellar hypoplasia		HP:0011922	PMID:25560765	PCS		HP:0040285	 	P	LISSENCEPHALY 7 WITH CEREBELLAR HYPOPLASIA	HPO:probinson[2022-09-23]	0/10	-
OMIM	616357	Deafness, autosomal dominant 40	NOT	HP:0001751	PMID:12471561	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 40	HPO:probinson[2017-06-14]	-	-
OMIM	616389	Night blindness, congenital stationary, type 1G		HP:0000505	PMID:22190596	PCS		HP:0040285	 	P	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1G	HPO:probinson[2022-04-12]	0/4	-
OMIM	616390	Trichothiodystrophy 2, photosensitive		HP:0001249	PMID:9012405	PCS		HP:0040285	 	P	TRICHOTHIODYSTROPHY 2, PHOTOSENSITIVE	HPO:skoehler[2015-09-22];HPO:probinson[2022-04-10]	0/2	-
OMIM	616395	Trichothiodystrophy 3, photosensitive		HP:0008069	PMID:15220921	PCS		HP:0040285	 	P	TRICHOTHIODYSTROPHY 3, PHOTOSENSITIVE	HPO:skoehler[2015-09-25];HPO:probinson[2022-04-12]	0/3	-
OMIM	616407	Brown syndrome	NOT	HP:0000486	PMID:1757853	TAS			 	P	BROWN SYNDROME	HPO:lccarmody[2019-01-29]	-	-
OMIM	616471	Bethlem myopathy 2		HP:0002650	PMID:24334604	PCS		HP:0040285	 	P	BETHLEM MYOPATHY 2	HPO:skoehler[2015-09-17];HPO:probinson[2021-09-25]	0/1	-
OMIM	616481	Ciliary dyskinesia, primary, 32		HP:0001696	PMID:26073779	PCS		HP:0040285	 	P	CILIARY DYSKINESIA, PRIMARY, 32	HPO:probinson[2022-10-11]	0/5	-
OMIM	616486	Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain abnormalities		HP:0000582	PMID:26005868	PCS		HP:0040285	 	P	NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ABNORMALITIES	HPO:skoehler[2017-07-13];HPO:probinson[2022-08-27]	0/3	-
OMIM	616486	Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain abnormalities		HP:0001251	PMID:26005868	PCS		HP:0040285	 	P	NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ABNORMALITIES	HPO:probinson[2022-08-27]	0/3	-
OMIM	616487	Epidermolysis bullosa simplex with nail dystrophy		HP:0001596	PMID:25712130	PCS		HP:0040285	 	P	EPIDERMOLYSIS BULLOSA SIMPLEX WITH NAIL DYSTROPHY	HPO:probinson[2022-06-20]	0/2	-
OMIM	616488	Neuropathy, hereditary sensory and autonomic, type VIII		HP:0000407	PMID:26005867	PCS		HP:0040285	 	P	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII	HPO:probinson[2022-05-18]	0/20	-
OMIM	616488	Neuropathy, hereditary sensory and autonomic, type VIII		HP:0002579	PMID:26005867	PCS		HP:0040285	 	P	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII	HPO:probinson[2022-05-18]	0/18	-
OMIM	616488	Neuropathy, hereditary sensory and autonomic, type VIII		HP:0004409	PMID:26005867	PCS		HP:0040285	 	P	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII	HPO:probinson[2022-05-18]	0/18	-
OMIM	616507	Osteogenesis imperfecta, type XVII	NOT	HP:0000164	OMIM:616507	TAS			 	P	OSTEOGENESIS IMPERFECTA, TYPE XVII	HPO:skoehler[2015-08-16]	-	-
OMIM	616507	Osteogenesis imperfecta, type XVII	NOT	HP:0000364	OMIM:616507	TAS			 	P	OSTEOGENESIS IMPERFECTA, TYPE XVII	HPO:skoehler[2015-08-16]	-	-
OMIM	616515	Deafness, autosomal recessive 104		HP:0000639	PMID:24958875	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 104	HPO:probinson[2022-05-14]	0/6	-
OMIM	616515	Deafness, autosomal recessive 104		HP:0001263	PMID:24958875	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 104	HPO:probinson[2022-05-14]	0/6	-
OMIM	616515	Deafness, autosomal recessive 104		HP:0001751	PMID:24958875	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 104	HPO:probinson[2022-05-14]	0/6	-
OMIM	616515	Deafness, autosomal recessive 104		HP:0002403	PMID:24958875	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 104	HPO:probinson[2022-05-14]	0/6	-
OMIM	616521	Mental retardation, autosomal dominant 39		HP:0000718	PMID:23033978	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 39	HPO:probinson[2022-03-07]	0/1	-
OMIM	616521	Mental retardation, autosomal dominant 39		HP:0001513	PMID:23033978	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 39	HPO:probinson[2022-03-07]	0/1	-
OMIM	616617	Heimler syndrome 2		HP:0001263	PMID:26387595	PCS		HP:0040285	 	P	HEIMLER SYNDROME 2	HPO:skoehler[2015-11-15];HPO:probinson[2022-09-11]	0/4	-
OMIM	616636	Immunodeficiency 44		HP:0410242	PMID:26122121	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 44	HPO:probinson[2022-07-02]	0/2	-
OMIM	616680	Spastic paraplegia 75, autosomal recessive		HP:0001260	PMID:24482476	PCS		HP:0040285	 	P	SPASTIC PARAPLEGIA 75, AUTOSOMAL RECESSIVE	HPO:probinson[2022-10-06]	0/2	-
OMIM	616736	Tremor, hereditary essential, 5	NOT	HP:0002067	PMID:26188006	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 5	HPO:probinson[2017-06-17]	-	-
OMIM	616738	Radioulnar synostosis with amegakaryocytic thrombocytopenia 2	NOT	HP:0001433	PMID:20091385	PCS			 	P	RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 2	HPO:probinson[2017-06-17]	-	-
OMIM	616788	Orofacial cleft 15	NOT	HP:0009743	PMID:25954033	PCS			 	P	OROFACIAL CLEFT 15	HPO:probinson[2017-06-18]	-	-
OMIM	616849	Brachydactyly, type A1, D		HP:0001760	PMID:25758993	PCS		HP:0040285	 	P	BRACHYDACTYLY, TYPE A1, D	HPO:probinson[2017-06-23];HPO:probinson[2022-03-26]	0/2	-
OMIM	616852	Myopathy, scapulohumeroperoneal		HP:0002650	PMID:25938801	PCS		HP:0040285	 	P	MYOPATHY, SCAPULOHUMEROPERONEAL	HPO:skoehler[2017-07-13];HPO:probinson[2022-04-01]	0/5	-
OMIM	616852	Myopathy, scapulohumeroperoneal		HP:0003798	PMID:25938801	PCS		HP:0040285	 	P	MYOPATHY, SCAPULOHUMEROPERONEAL	HPO:probinson[2017-06-21];HPO:probinson[2022-04-01]	0/5	-
OMIM	616854	Even-Plus syndrome	NOT	HP:0000518	PMID:26598328	PCS			 	P	EVEN-PLUS SYNDROME	HPO:probinson[2017-06-22]	-	-
OMIM	616859	Spasticity, childhood-onset, with hyperglycinemia	NOT	HP:0002151	PMID:24334290	PCS			 	P	SPASTICITY, CHILDHOOD-ONSET, WITH HYPERGLYCINEMIA	HPO:probinson[2017-06-18]	-	-
OMIM	616873	Immunodeficiency, common variable, 13	NOT	HP:0002841	PMID:26981933	PCS			 	P	IMMUNODEFICIENCY, COMMON VARIABLE, 13	HPO:probinson[2017-06-20]	-	-
OMIM	616873	Immunodeficiency, common variable, 13	NOT	HP:0004429	PMID:26981933	PCS			 	P	IMMUNODEFICIENCY, COMMON VARIABLE, 13	HPO:probinson[2017-06-20]	-	-
OMIM	616896	Mitochondrial DNA depletion syndrome 14 (encephalocardiomyopathic type)	NOT	HP:0001635	PMID:26561570	PCS			 	P	MITOCHONDRIAL DNA DEPLETION SYNDROME 14 (ENCEPHALOCARDIOMYOPATHIC TYPE)	HPO:probinson[2017-06-23]	-	-
OMIM	616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3	NOT	HP:0000252	PMID:27040692	PCS			 	P	HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 3	HPO:probinson[2017-06-24]	-	-
OMIM	616910	Immunodeficiency-Centromeric instability-facial anomalies syndrome 3	NOT	HP:0002846	OMIM:616910	IEA			 	P	IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 3	HPO:skoehler[2019-02-22]	-	-
OMIM	616911	Immunodeficiency-centromeric instability-facial anomalies syndrome 4	NOT	HP:0002846	OMIM:616911	IEA			 	P	IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 4	HPO:skoehler[2019-02-22]	-	-
OMIM	616914	Marfan lipodystrophy syndrome	NOT	HP:0012759	PMID:21594993	PCS		HP:0040285	 	P	MARFAN LIPODYSTROPHY SYNDROME	HPO:skoehler[2017-07-13];HPO:probinson[2021-05-27]	0/1	-
OMIM	616917	Mental retardation, autosomal recessive 53		HP:0003155	PMID:26996948	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 53	HPO:probinson[2017-06-24];HPO:probinson[2022-03-05]	0/5	-
OMIM	616943	Trichothiodystrophy 6, nonphotosensitive	NOT	HP:0000518	PMID:26996949	PCS			 	P	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE	HPO:probinson[2017-06-25]	-	-
OMIM	616943	Trichothiodystrophy 6, nonphotosensitive	NOT	HP:0000992	PMID:26996949	PCS			 	P	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE	HPO:probinson[2017-06-25]	-	-
OMIM	616943	Trichothiodystrophy 6, nonphotosensitive	NOT	HP:0011001	PMID:26996949	PCS			 	P	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE	HPO:probinson[2017-06-25]	-	-
OMIM	616950	Spermatogenic failure 15		HP:0030087	PMID:35718780	PCS		HP:0040285	 	P	SPERMATOGENIC FAILURE 15	HPO:probinson[2022-06-20]	0/2	-
OMIM	616950	Spermatogenic failure 15		HP:0030345	PMID:25899990	PCS		HP:0040285	 	P	SPERMATOGENIC FAILURE 15	HPO:probinson[2022-06-20]	0/2	-
OMIM	616950	Spermatogenic failure 15		HP:0030346	PMID:25899990	PCS		HP:0040285	 	P	SPERMATOGENIC FAILURE 15	HPO:probinson[2022-06-20]	0/2	-
OMIM	616954	You-Hoover-Fong syndrome	NOT	HP:0410263	OMIM:616954	IEA			 	P	YOU-HOOVER-FONG SYNDROME	HPO:skoehler[2019-02-22]	-	-
OMIM	616959	Retinitis pigmentosa and erythrocytic microcytosis	NOT	HP:0001873	PMID:26494905	PCS			 	P	RETINITIS PIGMENTOSA AND ERYTHROCYTIC MICROCYTOSIS	HPO:probinson[2017-06-24]	-	-
OMIM	616959	Retinitis pigmentosa and erythrocytic microcytosis	NOT	HP:0001882	PMID:26494905	PCS			 	P	RETINITIS PIGMENTOSA AND ERYTHROCYTIC MICROCYTOSIS	HPO:probinson[2017-06-24]	-	-
OMIM	616968	Deafness, autosomal dominant 70	NOT	HP:0001751	PMID:26196677	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 70	HPO:probinson[2017-06-24]	-	-
OMIM	616969	Deafness, autosomal dominant 66	NOT	HP:0001751	PMID:26197441	IEA			 	P	DEAFNESS, AUTOSOMAL DOMINANT 66	HPO:probinson[2020-09-20]	-	-
OMIM	617017	Charcot-Marie-Tooth disease, axonal, type 2T	NOT	HP:0000726	OMIM:617017	TAS			 	P	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2T	HPO:skoehler[2017-07-13]	-	-
OMIM	617035	Patent ductus arteriosus 2		HP:0004209	PMID:18752453	PCS		HP:0040285	 	P	PATENT DUCTUS ARTERIOSUS 2	HPO:probinson[2022-09-12]	0/6	-
OMIM	617119	Bardet-Biedl syndrome 22		HP:0001249	PMID:32144365	PCS		HP:0040285	 	P	BARDET-BIEDL SYNDROME 22	HPO:probinson[2021-09-10]	0/1	-
OMIM	617158	Myopathy, distal, with rimmed vacuoles	NOT	HP:0003487	PMID:26208961	PCS		HP:0040284	 	P	MYOPATHY, DISTAL, WITH RIMMED VACUOLES	HPO:probinson[2019-12-22]	2/2	-
OMIM	617182	Language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia		HP:0000252	PMID:27677260	PCS		HP:0040285	 	P	LANGUAGE DELAY AND ATTENTION DEFICIT-HYPERACTIVITY DISORDER/COGNITIVE IMPAIRMENT WITH OR WITHOUT CARDIAC ARRHYTHMIA	HPO:probinson[2022-10-11]	0/3	-
OMIM	617182	Language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia		HP:0001249	PMID:27677260	PCS		HP:0040285	 	P	LANGUAGE DELAY AND ATTENTION DEFICIT-HYPERACTIVITY DISORDER/COGNITIVE IMPAIRMENT WITH OR WITHOUT CARDIAC ARRHYTHMIA	HPO:probinson[2022-10-11];HPO:probinson[2022-10-11]	0/4	-
OMIM	617186	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1		HP:0011922	PMID:27122014	PCS		HP:0040285	 	P	ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN EDEMA AND/OR LEUKOENCEPHALOPATHY, 1	HPO:probinson[2022-08-28]	0/5	-
OMIM	617207	Encephalopathy, progressive, with amyotrophy and optic atrophy	NOT	HP:0001507	PMID:27666369	PCS			 	P	ENCEPHALOPATHY, PROGRESSIVE, WITH AMYOTROPHY AND OPTIC ATROPHY	HPO:skoehler[2017-07-13];HPO:probinson[2020-12-30]	-	-
OMIM	617244	Fanconi anemia, complementation group R	NOT	HP:0001903	OMIM:617244	TAS			 	P	FANCONI ANEMIA, COMPLEMENTATION GROUP R	HPO:skoehler[2017-07-13]	-	-
OMIM	617244	Fanconi anemia, complementation group R	NOT	HP:0005528	OMIM:617244	TAS			 	P	FANCONI ANEMIA, COMPLEMENTATION GROUP R	HPO:skoehler[2017-07-13]	-	-
OMIM	617255	Lissencephaly 8		HP:0003202	PMID:27773428	PCS		HP:0040285	 	P	LISSENCEPHALY 8	HPO:skoehler[2017-07-13];HPO:probinson[2022-10-01]	0/9	-
OMIM	617297	Amelogenesis imperfecta, type IJ	NOT	HP:0010299	PMID:27843125	PCS			 	P	AMELOGENESIS IMPERFECTA, TYPE IJ	HPO:skoehler[2017-07-13];HPO:probinson[2019-09-03]	-	-
OMIM	617319	Anterior segment dysgenesis 8	NOT	HP:0007957	PMID:27839872	IEA			 	P	ANTERIOR SEGMENT DYSGENESIS 8	HPO:probinson[2017-06-16]	-	-
OMIM	617321	Yao syndrome	NOT	HP:0000554	PMID:1790928	PCS			 	P	YAO SYNDROME	HP:probinson[2018-07-05]	-	-
OMIM	617336	Nemaline myopathy 11, autosomal recessive		HP:0040081	PMID:28017374	PCS		HP:0040285	 	P	NEMALINE MYOPATHY 11, AUTOSOMAL RECESSIVE	HPO:skoehler[2017-07-13];HPO:probinson[2022-09-29]	0/4	-
OMIM	617383	Avascular necrosis of femoral head, primary, 2	NOT	HP:0000926	PMID:27330106	PCS			 	P	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2	HP:probinson[2019-03-09]	-	-
OMIM	617383	Avascular necrosis of femoral head, primary, 2	NOT	HP:0004322	PMID:27330106	PCS			 	P	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2	HP:probinson[2019-03-09]	-	-
OMIM	617394	Sclerosing cholangitis, neonatal		HP:0000365	PMID:27319779	PCS		HP:0040285	 	P	SCLEROSING CHOLANGITIS, NEONATAL	HPO:skoehler[2017-07-13];HPO:probinson[2022-06-14]	0/4	-
OMIM	617395	Congenital disorder of glycosylation, type IIq		HP:0001252	PMID:24784932	PCS		HP:0040285	 	P	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIQ	HPO:probinson[2022-10-31];HPO:probinson[2022-10-31]	0/1	-
OMIM	617506	Noonan syndrome-like disorder with loose anagen hair 2	NOT	HP:0001639	PMID:27264673	PCS		HP:0040285	 	P	NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR 2	HPO:probinson[2021-05-20]	0/3	-
OMIM	617514	Immunodeficiency 52	NOT	HP:0012176	OMIM:617514	IEA			 	P	IMMUNODEFICIENCY 52	HPO:skoehler[2018-10-08]	-	-
OMIM	617519	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness		HP:0007108	PMID:33772159	PCS		HP:0040285	 	P	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEUROPATHY, AND DEAFNESS	HPO:skoehler[2018-10-08];HPO:probinson[2021-03-31]	0/5	-
OMIM	617519	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness	NOT	HP:0040081	OMIM:617519	IEA			 	P	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEUROPATHY, AND DEAFNESS	HPO:skoehler[2019-04-18]	-	-
OMIM	617520	Microcephaly 18, primary, autosomal dominant	NOT	HP:0012443	OMIM:617520	TAS			 	P	MICROCEPHALY 18, PRIMARY, AUTOSOMAL DOMINANT	HPO:nvasilevsky[2019-02-25]	-	-
OMIM	617563	Orofaciodigital syndrome XVI		HP:0002419	OMIM:617563	IEA		HP:0040285	 	P	OROFACIODIGITAL SYNDROME XVI	HPO:skoehler[2018-10-08];HPO:probinson[2022-10-23]	0/1	-
OMIM	617595	Birk-Landau-Perez syndrome		HP:0002509	PMID:34716203	PCS		HP:0040285	 	P	BIRK-LANDAU-PEREZ SYNDROME	HPO:probinson[2022-07-16]	0/1	-
OMIM	617595	Birk-Landau-Perez syndrome		HP:0012389	PMID:34716203	PCS		HP:0040285	 	P	BIRK-LANDAU-PEREZ SYNDROME	HPO:probinson[2022-07-16];HPO:probinson[2022-07-16]	0/1	-
OMIM	617595	Birk-Landau-Perez syndrome		HP:0100595	PMID:34716203	PCS		HP:0040285	 	P	BIRK-LANDAU-PEREZ SYNDROME	HPO:probinson[2022-07-16];HPO:probinson[2022-07-16]	0/1	-
OMIM	617596	Maleylacetoacetate isomerase deficiency	NOT	HP:0001410	OMIM:617596	TAS			 	P	MALEYLACETOACETATE ISOMERASE DEFICIENCY	HPO:probinson[2020-08-02]	-	-
OMIM	617605	Deafness, autosomal dominant 71		HP:0001751	PMID:27657680	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL DOMINANT 71	HPO:probinson[2019-06-13];HPO:probinson[2021-07-03]	0/11	-
OMIM	617622	Joubert syndrome 30	NOT	HP:0001274	PMID:28625504	PCS		HP:0040285	 	P	JOUBERT SYNDROME 30	HPO:probinson[2021-06-13]	0/11	-
OMIM	617622	Joubert syndrome 30	NOT	HP:0002126	PMID:28625504	PCS		HP:0040285	 	P	JOUBERT SYNDROME 30	HPO:probinson[2021-06-13]	0/11	-
OMIM	617654	Deafness, autosomal recessive 108	NOT	HP:0001270	PMID:27162350	PCS			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 108	HPO:probinson[2019-06-13]	-	-
OMIM	617732	Facial palsy, congenital, with ptosis and velopharyngeal dysfunction	NOT	HP:0410263	OMIM:617732	IEA			 	P	FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION	HPO:skoehler[2019-02-22]	-	-
OMIM	617752	Mental retardation, autosomal dominant 49		HP:0000252	PMID:27848077	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 49	HPO:probinson[2022-07-20]	0/11	-
OMIM	617752	Mental retardation, autosomal dominant 49		HP:0000343	PMID:28251352	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 49	HPO:skoehler[2018-10-08];HPO:probinson[2022-07-20]	0/8	-
OMIM	617752	Mental retardation, autosomal dominant 49		HP:0002263	PMID:28251352	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 49	HPO:probinson[2022-07-20]	0/8	-
OMIM	617752	Mental retardation, autosomal dominant 49		HP:0003196	PMID:28251352	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 49	HPO:skoehler[2018-10-08];HPO:probinson[2022-07-20]	0/8	-
OMIM	617752	Mental retardation, autosomal dominant 49		HP:0005280	PMID:28251352	PCS		HP:0040285	 	P	MENTAL RETARDATION, AUTOSOMAL DOMINANT 49	HPO:skoehler[2018-10-08];HPO:probinson[2022-07-20]	0/8	-
OMIM	617796	Intellectual developmental disorder, autosomal dominant 52		HP:0001250	PMID:28394464	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 52	HPO:skoehler[2018-10-08];HPO:probinson[2022-06-03]	0/1	-
OMIM	617796	Intellectual developmental disorder, autosomal dominant 52		HP:0001252	PMID:27824329	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 52	HPO:probinson[2022-06-03]	0/1	-
OMIM	617796	Intellectual developmental disorder, autosomal dominant 52		HP:0011968	PMID:27824329	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 52	HPO:skoehler[2018-10-08];HPO:probinson[2022-06-03]	0/1	-
OMIM	617798	Intellectual developmental disorder, autosomal dominant 53		HP:0000505	PMID:29100089	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53	HPO:probinson[2022-06-16]	0/14	-
OMIM	617798	Intellectual developmental disorder, autosomal dominant 53		HP:0000737	PMID:29100089	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53	HPO:probinson[2022-06-16]	0/14	-
OMIM	617798	Intellectual developmental disorder, autosomal dominant 53		HP:0002069	PMID:29100089	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53	HPO:probinson[2022-06-16]	0/14	-
OMIM	617798	Intellectual developmental disorder, autosomal dominant 53		HP:0002317	PMID:29100089	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53	HPO:probinson[2022-06-16]	0/14	-
OMIM	617798	Intellectual developmental disorder, autosomal dominant 53		HP:0008551	PMID:29100089	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53	HPO:probinson[2022-06-16]	0/14	-
