phenotypeId	numberPapers	phenotypeName
HP:0500253	46	Increased level of gamma-aminobutyric acid in urine
HP:0500262	143	Atrichia
HP:0550004	60	Verruca plana
HP:3000010	152	Abnormality of orbicularis oris muscle
HP:3000038	114	Abnormal cricoid cartilage morphology
HP:3000052	194	Abnormal hyoid bone morphology
HP:4000007	239	Bronchoconstriction
HP:4000055	239	Intestinal inflammation
HP:4000057	83	Decreased FasL-mediated apoptosis
HP:4000061	108	Pancreatic alpha-cell hyperplasia
HP:4000067	239	Iliac artery aneurysm
HP:4000079	239	Sensory seeking
